Timestamp,Joint_1_Torque,Joint_1_Velocity,Joint_1_Temperature,Joint_1_Vibration,Joint_1_Current,Ambient_Temperature,Voltage_Fluctuation,Load_Variation,Failure_Label
2024-01-01 00:00:00,52.483570765056164,0.4576240317977297,38.64301053902555,0.019282883917705353,5.174143123833409,25.17087352874698,200.19428032439595,12.742293350233496,0
2024-01-01 00:00:05,49.308678494144075,0.4546585891616146,39.38900107389269,0.01983672048129845,5.141661796267833,25.01225543063154,209.4501435306313,14.873461560804778,0
2024-01-01 00:00:10,53.23844269050346,0.3204356827369985,38.80523787790971,0.02032147439293791,4.531740077097254,24.568844933582636,214.12971593707414,11.036551813848588,0
2024-01-01 00:00:15,57.61514928204013,0.4669909808298563,40.22083609389224,0.0247343073082309,5.289792110881869,24.99747333915221,221.49668910924692,9.234637119970245,0
2024-01-01 00:00:20,48.82923312638332,0.5732829081821745,42.394357062923824,0.01626391345756628,4.254958662211691,25.490841625492944,230.24162326606879,6.799825546979735,0
2024-01-01 00:00:25,48.8293152152541,0.3725767880923205,38.45791568571759,0.0157682650424367,4.672907837119836,24.87383787102116,226.94135943371765,9.662454531960122,0
2024-01-01 00:00:30,57.896064077536955,0.6048482651050593,42.00164099553683,0.026183098710714878,4.000456093551096,25.419767630230275,208.20675201552515,10.609378982951664,0
2024-01-01 00:00:35,53.837173645764544,0.5487774821084338,38.43665585530623,0.01768677629059351,5.779313258481407,24.163331221576954,216.28287737834347,5.6107837816804125,0
2024-01-01 00:00:40,47.65262807032524,0.4265766678028962,38.30474557500623,0.01368482323211467,4.884225253027353,24.396106348854296,220.76375588702567,12.764418785520366,0
2024-01-01 00:00:45,52.712800217929825,0.4858470362662153,41.637189236686424,0.01757435028950065,6.083442017408156,24.265679496726026,217.377928755535,8.728258011074022,0
2024-01-01 00:00:50,47.68291153593769,0.6598321807641033,41.84387275601523,0.018349736323779998,5.401474963259748,24.434868628207592,217.30704774131706,12.584247523303603,0
2024-01-01 00:00:55,47.671351232148716,0.5733547813505866,41.70281987352531,0.027774813638628826,5.224049106675512,26.287181046706092,202.77256675345728,9.967240113847048,0
2024-01-01 00:01:00,51.20981135783017,0.5008783654898148,37.368405183563716,0.024624131061883686,4.7068861528595,25.72603879311036,208.4726584886036,10.891650078661922,0
2024-01-01 00:01:05,40.43359877671101,0.47623166830390157,39.0680980438559,0.025737603083161212,4.47682498215629,23.923076881315655,215.97060150860727,7.894152369756077,0
2024-01-01 00:01:10,41.375410837434835,0.507660907045166,41.64597718400664,0.024099868211733932,5.261485786948473,25.437498296408457,189.06774325054838,8.966154142553652,0
2024-01-01 00:01:15,47.188562353795135,0.44882364420576965,40.08308368112779,0.02473121835807657,4.9642429953635085,24.60941768735143,226.40644320009855,11.926126370085871,0
2024-01-01 00:01:20,44.93584439832788,0.28952504942809854,37.85261430760507,0.01655958936709841,4.3303648422573495,24.317615414528433,206.2732090028893,9.605505295784878,0
2024-01-01 00:01:25,51.57123666297637,0.704217791053473,40.91663587825089,0.01900698922323258,4.241570791745841,23.514260534277494,226.86838133265138,6.685077952908492,0
2024-01-01 00:01:30,45.45987962239394,0.5155324999199401,38.57038548201706,0.015050423434882255,4.520648135428208,25.971918693820243,225.9891600447091,10.33472216515684,0
2024-01-01 00:01:35,42.93848149332354,0.5398147265122537,43.58904969678442,0.018947559847314832,5.910483612633115,23.63613685033286,214.56306956887616,11.157025050515204,0
2024-01-01 00:01:40,57.32824384460777,0.49420922501230913,43.08968292483652,0.023420524954673706,6.106638959005652,24.948036821990126,230.00548325701538,14.118665577016092,0
2024-01-01 00:01:45,48.87111849756732,0.4264883199275412,41.20819485271114,0.020672916424061234,5.102494573654455,24.053688754275132,227.43197344924934,13.457659805978416,0
2024-01-01 00:01:50,50.337641023439616,0.4814075519051229,42.72201340953955,0.026557404094801475,5.074471398120644,25.775843947069923,216.9103852916536,9.806093360938394,0
2024-01-01 00:01:55,42.87625906893272,0.34006052378056884,40.129582700246765,0.014292921038863905,4.83183981408524,24.665648173686048,215.78240384808302,8.357994506007264,0
2024-01-01 00:02:00,47.27808637737409,0.7277086498053305,41.53087498875003,0.0225011917534912,4.532757325845249,24.865537344479655,230.97232785664357,9.315095801914929,0
2024-01-01 00:02:05,50.554612948549334,0.3765488001577604,42.95544059060415,0.01375848599065341,5.687589528803622,24.899265737069967,222.32013839407665,8.428799477866228,0
2024-01-01 00:02:10,44.24503211288849,0.39680337161528206,40.490997363588626,0.020470882345868212,5.936788196948568,25.302570334935783,230.44697168368143,11.51848367711184,0
2024-01-01 00:02:15,51.87849009172836,0.45597407956135994,39.489625656971434,0.023701667112782394,4.553290457080357,25.01300476398331,196.11025925647263,13.12499536784695,0
2024-01-01 00:02:20,46.99680655040598,0.6288075724852378,36.59075608364577,0.018927487165878904,4.9585808107877,24.956726811038884,220.98485097019463,13.719503077882267,0
2024-01-01 00:02:25,48.54153125103362,0.5014508999262655,39.833732948557014,0.02275563302043478,4.775066849644916,24.48159802474522,204.22590913030626,8.763380642507006,0
2024-01-01 00:02:30,46.991466938853016,0.37638642039695375,41.646846369124624,0.01520133832583533,4.7898804625675115,23.425270626657905,219.74211492513237,8.463920801757645,0
2024-01-01 00:02:35,59.26139092254469,0.625433836075734,41.89126685513526,0.011681550109018085,5.592954127714931,23.881449040458143,227.13820208345885,8.738816726324108,0
2024-01-01 00:02:40,49.93251387631033,0.5731000626785482,41.00873013143682,0.022785148112439015,4.344019227316939,25.718479738680646,237.39140145749104,4.203889149741523,0
2024-01-01 00:02:45,44.7114453552205,0.5538434957216453,38.91740181007552,0.028720051170378666,5.233234845468153,24.694180536673702,210.61833271562813,6.391562924359245,0
2024-01-01 00:02:50,54.11272456051594,0.571573424117084,36.046356862104815,0.01501977529915054,5.364119053652932,24.33599022227752,214.74295194698016,9.896340982183949,0
2024-01-01 00:02:55,43.89578175014489,0.7394361900582451,39.00956980399053,0.026110970900533978,4.92892441319909,23.594271855581955,219.04467092924463,11.137815221331909,0
2024-01-01 00:03:00,51.04431797502378,0.7185094895036113,39.391310257892094,0.020217117044082057,5.446533913493386,23.280352859909648,210.2546889853811,11.473519173647638,0
2024-01-01 00:03:05,40.201649380601125,0.4313284656996705,39.37414206561997,0.01332154239153462,5.0738259202687255,24.2967931198718,229.78559728789259,7.658516734388396,0
2024-01-01 00:03:10,43.359069755507846,0.6623884992811152,41.23711271395585,0.014342473493239187,5.608564960578056,25.888052854045256,219.29905454634377,8.526669556541938,0
2024-01-01 00:03:15,50.984306179345616,0.53831681897589,43.97135282202968,0.02007892386680325,4.238897347537073,24.44292980637768,221.21957023376046,9.191488580081618,0
2024-01-01 00:03:20,53.69233289997705,0.5499095816137749,40.24705840368219,0.01797768856037948,4.825612369496565,25.400485525241447,226.2017312677416,8.856622303493323,0
2024-01-01 00:03:25,50.85684140594985,0.3307729168356671,39.566536421687076,0.013435435116208806,4.964093428574483,24.396940170602043,219.2828848362459,12.064053161993993,0
